term,freq,weight
ponce,2,1.6931471805599454
ponch,1,1.0
pond,31,4.433987204485146
ponder,9,3.197224577336219
pondered,1,1.0
pondering,4,2.386294361119891
ponderosa,4,2.386294361119891
poniewa,1,1.0
poniewaz,1,1.0
ponoka,4,2.386294361119891
pont,2,1.6931471805599454
pontiff,1,1.0
pontiffuniversity,1,1.0
pontois,4,2.386294361119891
ponton,77,5.343805421853684
ponuro,1,1.0
pony,7,2.9459101490553135
ponzi,1,1.0
poock,1,1.0
poof,1,1.0
poohbah,1,1.0
pool,230,6.438079308923196
pool03,2,1.6931471805599454
poolas,8,3.0794415416798357
poole,9,3.197224577336219
poole03,2,1.6931471805599454
poole17,1,1.0
pooled,4,2.386294361119891
poolexternal,2,1.6931471805599454
pooling,41,4.713572066704307
poolingagreement,2,1.6931471805599454
poolne,1,1.0
poolriders,1,1.0
poolsbob,2,1.6931471805599454
poolsbp,2,1.6931471805599454
poolspl,1,1.0
poolsto,1,1.0
poolthe,2,1.6931471805599454
poolwithdrawlexternal,2,1.6931471805599454
poor,551,7.311734809152914
poorand,4,2.386294361119891
poorer,2,1.6931471805599454
poorest,3,2.0986122886681096
poorhouse,1,1.0
poorly,16,3.772588722239781
poorman,88,5.477336814478206
poorman05,1,1.0
poorman07,2,1.6931471805599454
poorman08,1,1.0
poorman09,1,1.0
poorman11,1,1.0
poorman12,2,1.6931471805599454
poorman4132,1,1.0
poormanmark,1,1.0
poormansusan,2,1.6931471805599454
poormanthese,1,1.0
poorswww,1,1.0
pop,217,6.37989735354046
popcorn,6,2.791759469228055
pope,11,3.3978952727983707
popedavid,1,1.0
popefyi,1,1.0
popejust,1,1.0
popelnilismy,1,1.0
popemeister,1,1.0
popeo,1,1.0
popkin,18,3.8903717578961645
poplar,1,1.0
poppa,1,1.0
popped,2,1.6931471805599454
popping,3,2.0986122886681096
popplewell,1,1.0
popracowac,1,1.0
poprosic,2,1.6931471805599454
poprzez,1,1.0
pops,1,1.0
popsat,1,1.0
popsevery,1,1.0
popshots,2,1.6931471805599454
popson,1,1.0
popsplease,1,1.0
popsprd,1,1.0
popsstephen,1,1.0
popssupport,1,1.0
popular,47,4.850147601710058
popularity,8,3.0794415416798357
popularized,1,1.0
popularpolitical,1,1.0
populartime,1,1.0
populate,13,3.5649493574615367
populated,15,3.70805020110221
populates,4,2.386294361119891
populating,4,2.386294361119891
population,28,4.332204510175204
populism,2,1.6931471805599454
populist,1,1.0
populous,5,2.6094379124341005
popup,5,2.6094379124341005
por,11,3.3978952727983707
poravailable,2,1.6931471805599454
porche,2,1.6931471805599454
porduct,1,1.0
pore,3,2.0986122886681096
pored,3,2.0986122886681096
porfolio,2,1.6931471805599454
poring,4,2.386294361119891
porject,7,2.9459101490553135
pork,6,2.791759469228055
porkbellies,2,1.6931471805599454
porn,1,1.0
porsche,6,2.791759469228055
port,220,6.393627546352361
port05,1,1.0
port10,1,1.0
port11,3,2.0986122886681096
port3,2,1.6931471805599454
porta,4,2.386294361119891
portability,1,1.0
portable,7,2.9459101490553135
portabledevice,1,1.0
portacci,1,1.0
portal,47,4.850147601710058
portalbuilder,2,1.6931471805599454
portales,2,1.6931471805599454
portcalc,86,5.454347296253507
portcalccalculates,2,1.6931471805599454
portcalcs,1,1.0
porte,2,1.6931471805599454
ported,1,1.0
portend,1,1.0
porter,46,4.828641396489095
portera,8,3.0794415416798357
porterfields,1,1.0
portfo,1,1.0
portfoilo,3,2.0986122886681096
portfolio,653,7.481577129276431
portfolioand,2,1.6931471805599454
portfolioby,2,1.6931471805599454
portfoliocontaining,1,1.0
portfoliofinancing,1,1.0
portfoliofor,2,1.6931471805599454
portfoliofrom,1,1.0
portfoliogreat,1,1.0
portfoliogrmsrisk,1,1.0
portfoliohierarchies,1,1.0
portfoliohierarchy,2,1.6931471805599454
portfolioi,1,1.0
portfolioindicates,1,1.0
portfolioleader,1,1.0
portfoliomanagementdpr,2,1.6931471805599454
portfolion,1,1.0
portfoliondp,1,1.0
portfolioof,4,2.386294361119891
portfolioofenergy,1,1.0
portfolioplease,2,1.6931471805599454
portfoliopositions,1,1.0
portfoliopurposes,1,1.0
portfolioriskl,1,1.0
portfolios,2,1.6931471805599454
portfoliosby,5,2.6094379124341005
portfoliosdow,1,1.0
portfoliosefficiently,1,1.0
portfolioseparate,1,1.0
portfoliosmodifications,1,1.0
portfoliostesting,1,1.0
portfoliothe,1,1.0
portfolioto,2,1.6931471805599454
portfoliountil,1,1.0
portfolioworkshop,2,1.6931471805599454
portgroups,3,2.0986122886681096
porthouse,3,2.0986122886681096
portia,2,1.6931471805599454
porting,3,2.0986122886681096
portion,256,6.545177444479562
portionhas,1,1.0
portionof,3,2.0986122886681096
portions,2,1.6931471805599454
portit,2,1.6931471805599454
portland,1168,8.063048163388173
portlanda,1,1.0
portlandairportpdx,1,1.0
portlandbarry,8,3.0794415416798357
portlanddear,3,2.0986122886681096
portlanddev,6,2.791759469228055
portlanddrop,1,1.0
portlandgeneral,4,2.386294361119891
portlandhi,1,1.0
portlandhotel,1,1.0
portlandif,3,2.0986122886681096
portlandjeffrey,8,3.0794415416798357
portlandjoseph,8,3.0794415416798357
portlandless,1,1.0
portlandmichael,8,3.0794415416798357
portlandneed,3,2.0986122886681096
portlandshift,1,1.0
portlandsite,1,1.0
portlandstroll,1,1.0
porto,1,1.0
portrait,5,2.6094379124341005
portray,3,2.0986122886681096
portrayal,1,1.0
portrayed,11,3.3978952727983707
portraying,5,2.6094379124341005
portrays,2,1.6931471805599454
portsfollowing,1,1.0
portsmouth,7,2.9459101490553135
portstephen,3,2.0986122886681096
portugal,4,2.386294361119891
portugal642,1,1.0
portugese,2,1.6931471805599454
portuguese,1,1.0
portz,25,4.218875824868201
portzsenior,2,1.6931471805599454
porvided,1,1.0
pory,3,2.0986122886681096
posadas,2,1.6931471805599454
pose,35,4.555348061489413
posea,1,1.0
posed,26,4.258096538021482
posedby,1,1.0
poser,2,1.6931471805599454
posession,1,1.0
posey,7,2.9459101490553135
poseyvince,1,1.0
posing,5,2.6094379124341005
posited,1,1.0
positiion,1,1.0
position,2290,8.736307096548284
position13,1,1.0
position33,1,1.0
positionacross,2,1.6931471805599454
positional,2,1.6931471805599454
positionand,3,2.0986122886681096
positionas,1,1.0
positionavailable,1,1.0
positioncara,1,1.0
positionceleste,2,1.6931471805599454
positionco,1,1.0
positioncomprehend,1,1.0
positioncurve,1,1.0
positiondatabase,1,1.0
positiondear,8,3.0794415416798357
positiondetermine,1,1.0
positioned,25,4.218875824868201
positioner,2,1.6931471805599454
positiongets,1,1.0
positionhi,3,2.0986122886681096
positioni,1,1.0
positioning,15,3.70805020110221
positionis,2,1.6931471805599454
positionissues,1,1.0
positionlimits,1,1.0
positionmake,1,1.0
positionmanagement,1,1.0
positionoffer,1,1.0
positionon,1,1.0
positionprovides,2,1.6931471805599454
positionpurposes,1,1.0
positionrelates,4,2.386294361119891
positionreport,4,2.386294361119891
positionreports,1,1.0
positions,4,2.386294361119891
positions1998,1,1.0
positionsallyfurther,2,1.6931471805599454
positionsallyjames,1,1.0
positionsand,4,2.386294361119891
positionsas,1,1.0
positionsat,2,1.6931471805599454
positionsattached,1,1.0
positionscome,2,1.6931471805599454
positionsdear,2,1.6931471805599454
positionsdepending,1,1.0
positionsdoes,1,1.0
positionseach,1,1.0
positionsee,2,1.6931471805599454
positionsenron,1,1.0
positionsfor,2,1.6931471805599454
positionshedgingspreads,1,1.0
positionshello,2,1.6931471805599454
positionshirley,2,1.6931471805599454
positionsimbedded,1,1.0
positionsin,5,2.6094379124341005
positionsinfo,3,2.0986122886681096
positionsinformation,1,1.0
positionslisted,1,1.0
positionslocated,1,1.0
positionsmaruti,2,1.6931471805599454
positionsneed,1,1.0
positionsnot,1,1.0
positionsother,1,1.0
positionsprimed,1,1.0
positionsreflect,1,1.0
positionsrick,1,1.0
positionsshall,2,1.6931471805599454
positionsthe,1,1.0
positionsversion,1,1.0
positionsvince,1,1.0
positionswe,1,1.0
positionszimin,1,1.0
positionthankslenosat,3,2.0986122886681096
positionthe,1,1.0
positionthere,1,1.0
positionto,1,1.0
positionunder,1,1.0
positionwhich,1,1.0
positionwill,2,1.6931471805599454
positionwith,4,2.386294361119891
positionwithin,2,1.6931471805599454
positive,326,6.786897381366708
positiveand,1,1.0
positiveearnings,1,1.0
positiveemployees,1,1.0
positiveexperience,1,1.0
positivefeedback,1,1.0
positivefor,1,1.0
positiveimpression,2,1.6931471805599454
positively,21,4.044522437723423
positiveratings,1,1.0
positiveside,2,1.6931471805599454
positon,2,1.6931471805599454
positons,2,1.6931471805599454
positron,1,1.0
posn,1,1.0
posrednio,2,1.6931471805599454
posse,26,4.258096538021482
possesion,1,1.0
possessed,2,1.6931471805599454
possessing,6,2.791759469228055
possession,39,4.663561646129646
possessnon,7,2.9459101490553135
possibe,1,1.0
possibile,1,1.0
possibilitiesavailable,1,1.0
possibility,320,6.768320995793772
possibilityis,1,1.0
possibilityof,2,1.6931471805599454
possibilty,1,1.0
possible,1728,8.454719949364002
possibleand,1,1.0
possibleantitrust,1,1.0
possiblebackward,2,1.6931471805599454
possiblebankruptcy,1,1.0
possiblechanges,1,1.0
possiblecontributions,1,1.0
possibledates,1,1.0
possibledowngrade,5,2.6094379124341005
possibleexception,1,1.0
possiblefollow,2,1.6931471805599454
possiblefor,3,2.0986122886681096
possiblefyi,1,1.0
possibleg,1,1.0
possibleif,1,1.0
possibleincrease,1,1.0
possibleincreases,1,1.0
possibleinvestment,1,1.0
possiblelane,1,1.0
possibleleveraging,1,1.0
possiblemeasurement,2,1.6931471805599454
possiblemichiganluis,1,1.0
possiblenegotiated,1,1.0
possiblenoise,1,1.0
possibleof,1,1.0
possiblepurchase,1,1.0
possiblerevised,1,1.0
possibletrading,1,1.0
possiblevietnam,1,1.0
possiblewith,1,1.0
possiblewithout,1,1.0
possiblility,1,1.0
possiblity,9,3.197224577336219
possibly,218,6.384495062789089
possiblyfind,1,1.0
possiblyhelping,1,1.0
possiblyimplicit,2,1.6931471805599454
possiblymoney,1,1.0
possiblynecessarily,1,1.0
possiblyneed,4,2.386294361119891
possiblyone,1,1.0
possiblyretaining,1,1.0
possiblystop,2,1.6931471805599454
possiblyweeks,1,1.0
post,520,7.253828811575473
post10,3,2.0986122886681096
post11,1,1.0
postac,1,1.0
postage,3,2.0986122886681096
postal,35,4.555348061489413
postaram,1,1.0
postaramy,1,1.0
postcard,1,1.0
postconference,1,1.0
postdoc,3,2.0986122886681096
postdoctoral,3,2.0986122886681096
posted,514,7.242223265455165
postedbeth,1,1.0
postedelectronically,1,1.0
postedmarch,1,1.0
postedon,1,1.0
postedprice,2,1.6931471805599454
postedthis,4,2.386294361119891
postedwhen,1,1.0
postelnicu,2,1.6931471805599454
poster,24,4.178053830347945
posterity,1,1.0
posterv,1,1.0
postfinala,1,1.0
postfinaleo,13,3.5649493574615367
postfinaleolcopyright,8,3.0794415416798357
postfinalholcopyright,2,1.6931471805599454
postfix,1,1.0
postgrad,1,1.0
postindustry,1,1.0
posting,229,6.433722003554239
postingdear,5,2.6094379124341005
postinghelen,2,1.6931471805599454
postinghere,1,1.0
postinghi,2,1.6931471805599454
postingi,4,2.386294361119891
postinglooks,1,1.0
postingposted,1,1.0
postingrecord,3,2.0986122886681096
postingrequirements,1,1.0
postingscontact,1,1.0
postingshi,2,1.6931471805599454
postingsusan,3,2.0986122886681096
postingsvp,2,1.6931471805599454
postingthe,1,1.0
postingtk,1,1.0
postingtoby,1,1.0
postingtoni,1,1.0
postion,11,3.3978952727983707
postions,4,2.386294361119891
postitionsas,1,1.0
postive,1,1.0
postlethwaite,5,2.6094379124341005
postlethwaiterisk503,1,1.0
postlewaite,4,2.386294361119891
postmarket,2,1.6931471805599454
postmaster,16,3.772588722239781
postnationalfp,11,3.3978952727983707
postnationalinl,3,2.0986122886681096
postoffice,2,1.6931471805599454
poston,20,3.995732273553991
postone,2,1.6931471805599454
postonhere,1,1.0
postonit,1,1.0
postor,1,1.0
postpetition,1,1.0
postpone,30,4.401197381662156
postponed,39,4.663561646129646
postponedwork,1,1.0
postponement,4,2.386294361119891
postpones,3,2.0986122886681096
postponing,1,1.0
postscript,4,2.386294361119891
postsince,1,1.0
postthe,4,2.386294361119891
posture,12,3.4849066497880004
posturing,5,2.6094379124341005
postwar,1,1.0
posway,2,1.6931471805599454
poswiecenie,2,1.6931471805599454
poswiecony,1,1.0
poszlismy,1,1.0
poszlismykiedys,2,1.6931471805599454
pot,10,3.3025850929940455
potantial,1,1.0
potassium,1,1.0
potato,2,1.6931471805599454
poteet,1,1.0
potempa,2,1.6931471805599454
poten,25,4.218875824868201
potencjalnego,1,1.0
potent,4,2.386294361119891
potentail,1,1.0
potential,934,7.839476438228842
potentialand,1,1.0
potentialbuyers,4,2.386294361119891
potentialc,1,1.0
potentialdates,1,1.0
potentialdeals,4,2.386294361119891
potentialdisaster,1,1.0
potentialearlier,1,1.0
potentialeconomics,1,1.0
potentialexposure,1,1.0
potentialexternal,1,1.0
potentialflight,1,1.0
potentialfor,2,1.6931471805599454
potentialformalization,1,1.0
potentialgrowth,1,1.0
potentialimpact,1,1.0
potentialinvestor,1,1.0
potentialliability,1,1.0
potentiallosses,2,1.6931471805599454
potentially,146,5.983606621708336
potentiallyabove,1,1.0
potentiallycatastrophic,1,1.0
potentiallyhaving,2,1.6931471805599454
potentiallyjoining,1,1.0
potentiallythat,1,1.0
potentialopportunities,2,1.6931471805599454
potentialoverlapsis,2,1.6931471805599454
potentialpresentationby,1,1.0
potentialprice,1,1.0
potentialproblems,1,1.0
potentialproject,1,1.0
potentialpurchase,1,1.0
potentialreturns,1,1.0
potentialservices,1,1.0
potentialsupply,1,1.0
potentialtakeover,3,2.0986122886681096
potentialtrading,1,1.0
potenzone,5,2.6094379124341005
potes,1,1.0
potetially,1,1.0
potion,1,1.0
potland,1,1.0
potnetial,1,1.0
potomac,3,2.0986122886681096
potrzebowac,1,1.0
potseo,1,1.0
potshot,1,1.0
potted,1,1.0
potter,23,4.13549421592915
potters,1,1.0
potwierdzam,1,1.0
potwierdzenieotrzymania,1,1.0
pouillan,2,1.6931471805599454
poulain,1,1.0
poullain,39,4.663561646129646
poulopoulos,3,2.0986122886681096
poulter,1,1.0
poultry,2,1.6931471805599454
pounce,1,1.0
pounced,2,1.6931471805599454
pouncing,1,1.0
pound,140,5.941642422609304
pounded,5,2.6094379124341005
pounding,4,2.386294361119891
pour,6,2.791759469228055
poured,5,2.6094379124341005
pouring,2,1.6931471805599454
povertime,2,1.6931471805599454
poverty,5,2.6094379124341005
pow,2,1.6931471805599454
powa,2,1.6931471805599454
powazaniem,1,1.0
powazaniemandrzej,3,2.0986122886681096
powder,14,3.6390573296152584
powderbc,1,1.0
powdercomtrex,1,1.0
powderriver,1,1.0
powdery,2,1.6931471805599454
powell,50,4.912023005428146
powellimage,1,1.0
powellmike,1,1.0
powen,1,1.0
power,6832,9.829372735468406
power11,3,2.0986122886681096
power2,2,1.6931471805599454
power3,2,1.6931471805599454
power4,1,1.0
power7,2,1.6931471805599454
powera,1,1.0
poweradvisory,2,1.6931471805599454
powerallocated,1,1.0
poweralready,1,1.0
poweralso,1,1.0
poweran,8,3.0794415416798357
powerand,13,3.5649493574615367
powerbill,1,1.0
powerbroker,1,1.0
powerbrokersllc,5,2.6094379124341005
powerbuilder,2,1.6931471805599454
powerbusiness,2,1.6931471805599454
powerbusinesses,1,1.0
powercalcs,2,1.6931471805599454
powercalib,6,2.791759469228055
powercan,1,1.0
powerceraweek,1,1.0
powercerscity,1,1.0
powercharlie,1,1.0
powerchris,2,1.6931471805599454
powerco,1,1.0
powercoalpipeline,1,1.0
powercogeneration,2,1.6931471805599454
powercompany,5,2.6094379124341005
powercontacts,2,1.6931471805599454
powercontracts,2,1.6931471805599454
powercoralie,3,2.0986122886681096
powercornhusker,4,2.386294361119891
powercorporation,3,2.0986122886681096
powercorrelation,1,1.0
powercosts,1,1.0
powercreate,2,1.6931471805599454
powercrisis,1,1.0
powerdan,2,1.6931471805599454
powerdat,1,1.0
powerdave,1,1.0
powerdavidwe,1,1.0
powerdavies,1,1.0
powerdeal,1,1.0
powerdemand,4,2.386294361119891
powerdesk,3,2.0986122886681096
powerdesperately,1,1.0
powerdespite,1,1.0
powerdevelopment,1,1.0
powerdingell,2,1.6931471805599454
powerdirect,1,1.0
powerdow,1,1.0
powerduong,1,1.0
powered,12,3.4849066497880004
poweremergency,1,1.0
powerena,2,1.6931471805599454
powerengineering,2,1.6931471805599454
powerenron,5,2.6094379124341005
powereol,1,1.0
powerequipment,1,1.0
powereurope,3,2.0986122886681096
powerex,24,4.178053830347945
powerexchange,4,2.386294361119891
powerexkate,1,1.0
powerferc,1,1.0
powerfin,1,1.0
powerfirst,1,1.0
powerfor,2,1.6931471805599454
powerfour,2,1.6931471805599454
powerfriday,2,1.6931471805599454
powerfrom,1,1.0
powerful,192,6.2574953720277815
powerfulintranet,1,1.0
powerfully,1,1.0
powerfulthan,2,1.6931471805599454
powerfulwomen,6,2.791759469228055
powerfyi,2,1.6931471805599454
powergen,19,3.9444389791664403
powergenand,1,1.0
powergenerated,1,1.0
powergenerating,1,1.0
powergeneration,12,3.4849066497880004
powergenerators,5,2.6094379124341005
powergenin,1,1.0
powerglobal,1,1.0
powergrid,3,2.0986122886681096
powergroup,1,1.0
powergroups,1,1.0
powerhad,1,1.0
powerhigh,1,1.0
powerhouse,39,4.663561646129646
powerhouseenron,1,1.0
powerhow,1,1.0
poweri,3,2.0986122886681096
powerin,3,2.0986122886681096
powerindustry,3,2.0986122886681096
powering,6,2.791759469228055
powerinstruments,1,1.0
powerisk,35,4.555348061489413
powerisk2000,1,1.0
poweriska,1,1.0
poweriski,1,1.0
powerits,1,1.0
powerj,3,2.0986122886681096
powerjaesoo,4,2.386294361119891
powerjames,1,1.0
powerjennifer,1,1.0
powerjohn,1,1.0
powerkara,1,1.0
powerlarry,2,1.6931471805599454
powerlavarato,1,1.0
powerleslie,3,2.0986122886681096
powerless,3,2.0986122886681096
powerline,2,1.6931471805599454
powerloads,1,1.0
powerlouise,1,1.0
powermanagement,2,1.6931471805599454
powermargaret,3,2.0986122886681096
powermarket,6,2.791759469228055
powermarketan,1,1.0
powermarketer,2,1.6931471805599454
powermarketers,18,3.8903717578961645
powermarketformatat,1,1.0
powermarketing,3,2.0986122886681096
powermarkets,7,2.9459101490553135
powermatch,15,3.70805020110221
powermen,1,1.0
powermeteorlogy,2,1.6931471805599454
powermike,5,2.6094379124341005
powerministry,1,1.0
powermod,4,2.386294361119891
powermodel,6,2.791759469228055
powernews,2,1.6931471805599454
powernext,4,2.386294361119891
powernormally,1,1.0
poweroperations,1,1.0
powerorigination,2,1.6931471805599454
powerout,1,1.0
poweroutside,2,1.6931471805599454
powerpartners,1,1.0
powerplant,11,3.3978952727983707
powerplants,20,3.995732273553991
powerplay,2,1.6931471805599454
powerpoint,76,5.330733340286331
powerpointl,2,1.6931471805599454
powerpointpipeline,1,1.0
powerpoints,1,1.0
powerpool,2,1.6931471805599454
powerportfolio,1,1.0
powerprice,1,1.0
powerprices,3,2.0986122886681096
powerproducer,2,1.6931471805599454
powerproducers,7,2.9459101490553135
powerproduction,2,1.6931471805599454
powerproducts,1,1.0
powerprofessionals,2,1.6931471805599454
powerproject,6,2.791759469228055
powerprojects,2,1.6931471805599454
powerproviders,6,2.791759469228055
powerpurchase,5,2.6094379124341005
powerpurchases,2,1.6931471805599454
powerrefunds,1,1.0
powerrestructuring,1,1.0
powerrichard,1,1.0
powerrisk,5,2.6094379124341005
powerrobert,3,2.0986122886681096
powers,3,2.0986122886681096
powersaguaro,4,2.386294361119891
powersales,1,1.0
powersecretary,1,1.0
powersector,3,2.0986122886681096
powersettlemetns,2,1.6931471805599454
powershortages,1,1.0
powerside,1,1.0
powersouthwest,1,1.0
powersrc,12,3.4849066497880004
powerstation,1,1.0
powersteve,1,1.0
powerstrapped,1,1.0
powersubstation,1,1.0
powersupplied,1,1.0
powersupplier,1,1.0
powersuppliers,2,1.6931471805599454
powersupplies,1,1.0
powersupply,2,1.6931471805599454
powersurplus,1,1.0
powersystem,1,1.0
powersystems,4,2.386294361119891
powertechlabs,1,1.0
powerthan,1,1.0
powerthrough,1,1.0
powertime1,2,1.6931471805599454
powerto,9,3.197224577336219
powertraders,2,1.6931471805599454
powertrades,1,1.0
powertrading,14,3.6390573296152584
powertransmission,4,2.386294361119891
powertxu,3,2.0986122886681096
powerurl,2,1.6931471805599454
powervictor,1,1.0
powervince,1,1.0
powervlady2,1,1.0
powervolatilities,2,1.6931471805599454
powervolume,1,1.0
powerwe,2,1.6931471805599454
powerwholesale,1,1.0
powerwomen,2,1.6931471805599454
powerworld,10,3.3025850929940455
powerx,7,2.9459101490553135
powiedziec,1,1.0
powienien,2,1.6931471805599454
powinienem,1,1.0
powinny,1,1.0
powley,6,2.791759469228055
powodu,1,1.0
powolac,4,2.386294361119891
powraca,1,1.0
powrotnej,1,1.0
powrschdi,3,2.0986122886681096
powrschdiarchive,3,2.0986122886681096
poynter,1,1.0
poyntz,3,2.0986122886681096
pozdowieniajarek,1,1.0
pozdrawiam,3,2.0986122886681096
pozdrawiamandrzej,1,1.0
pozdrawiamgrazyna,2,1.6931471805599454
pozdrowienia,5,2.6094379124341005
pozdrowieniawicek,1,1.0
poziomie,1,1.0
pozniej,2,1.6931471805599454
pozno,1,1.0
pozostalo,1,1.0
pozytecznych,1,1.0
pp,28,4.332204510175204
ppa,233,6.4510384535657
ppadavid,1,1.0
ppafriday,2,1.6931471805599454
ppai,4,2.386294361119891
ppais,1,1.0
ppakevin,2,1.6931471805599454
ppamike,6,2.791759469228055
ppas,9,3.197224577336219
ppathe,2,1.6931471805599454
ppawe,5,2.6094379124341005
ppawhile,1,1.0
ppc,2,1.6931471805599454
ppco,3,2.0986122886681096
ppdi,1,1.0
ppedison,1,1.0
ppep,2,1.6931471805599454
ppg,2,1.6931471805599454
ppi,24,4.178053830347945
ppiindex,1,1.0
ppjp,1,1.0
ppl,49,4.891820298110627
pplm,2,1.6931471805599454
pplmpplm,1,1.0
pplmt,2,1.6931471805599454
pplopts,1,1.0
pplweb,14,3.6390573296152584
ppm,2,1.6931471805599454
ppmc,6,2.791759469228055
ppo,1,1.0
ppp,8,3.0794415416798357
pppo,2,1.6931471805599454
pppublished,1,1.0
pppwd,4,2.386294361119891
pppwdlthrough,4,2.386294361119891
pppwe,4,2.386294361119891
pppwel,4,2.386294361119891
pprzada,1,1.0
pps,5,2.6094379124341005
ppt,52,4.951243718581427
pptseller,2,1.6931471805599454
pptthanks,1,1.0
pptvisit,1,1.0
ppview,1,1.0
ppw,2,1.6931471805599454
pqqcaorder,1,1.0
pr,200,6.298317366548036
prabhu,45,4.80666248977032
prac,3,2.0986122886681096
