rank,subject
8.055315595290717,update review work feed
9.044269124324929,re uk gas violation business day
6.574455572122061,ut update
5.989430508746691,accomplishment
11.62143369187223,request submitted access request wes williams enron com
8.749445875129771,global system review completion work closing meeting
11.031378809118435,re suggestion floor meeting location
11.22327588489011,stuff
11.349574950183934,request submitted access request wes williams enron com
7.2015227786091485,update meeting cl pm update sap
7.874704446324775,analyst orientation status
14.857487371150796,re door step
6.230797242463969,eye texas newsletter
8.103403279292069,re perry gas sap override issue
13.15933733086721,manual wire sign
7.832170718441062,backtesting graph semivariance var
13.226435173932902,re manual wire
11.533637452897375,re aec
7.077247303750856,project `` q ``
8.537026904012915,ut general presentation
5.695595326127522,wellesley
10.087214021204419,pg e cash report
8.0274572336887,fw cm opportunity
8.7133598176352,india trading operation
8.602178794985553,houston gas power control standard assessment
8.62276604546802,accounting communication offsite
13.669744838699325,re planned pre prc meeting
7.996396706862137,brm risk universe
7.745033938086179,open item var disclosure
10.035478939946946,japan weekly
17.58431138076415,re flat
7.562215999692964,ut enron mba excellence scholarship winner announced
10.3629232892764,joint venture
9.553172844512654,may curve validation memorandum
8.14453618533673,var calcs
8.315764527802596,update confirmlogic
8.579882933554195,schedulec dailyo xl
8.78436489245378,unify sap interface day
9.937494254165381,mg st louis office
8.965151841816297,hiring
11.50063620913011,re status `` pcg wish list ``
10.416506295622055,global risk management operation
8.23066537539078,data integrity partnership
8.291665003468443,prc feedback
7.7795106308708535,re v r training sign list misc info
8.495748269160707,project information
8.289452005709252,houston visit
8.338747546610508,risk focus group
10.413860464639038,wellesley presentation participant revision
10.760249360793035,re audit point
6.976706999504488,ase february dallas tx
7.80749110833621,revised flash london summary jan
7.053232266491033,`` change `` meeting levering e commerce infrastructure
6.338228101043409,managing director vice president election
8.471987862947053,aep transition item
9.93052623207063,manual wire day payment authorization schedule
8.523806182337019,treatment hpl bank account
6.267197190161673,assigned hr rep
8.19694275382968,organizational announcement introducing enron industrial market
5.051937184708323,cara itinerary
13.551383222285988,congratulation
9.121145589102202,var training assessment
8.278320233384866,class confirmation james scribner
9.267765067873016,schedule c
10.667729700943623,re aep hpl standing meeting
8.865580374636274,business controller position eim europe
7.736113060465246,re ou candidate
9.031976624668667,material commodity logic meeting
6.931447073843751,trip plan
10.783463237335534,global standard valuation methodology change model approval
12.301467139872543,re commitment week
9.456994792149914,confirmation sap reporting meeting
8.264361945515995,eol average deal count
10.510215972752185,global risk management operation
9.537888241515233,re general alarm enron metal recycling
8.66187598898298,head
8.34336713268395,debt trading daily loss violation november
11.281780315193513,request submitted access request diana andel enron com
5.6206711080077145,new hire orientation monday aug
8.790147097052454,doorstep schedule updated version
9.10737017463607,japan trading
9.272776612230974,unify
12.003833286779102,mgmt report
8.27820044211278,mid year performance feedback
8.015269947185875,super saturday interviewer october
12.947029717028105,global standard
9.340226173387334,hpl book record
8.178561116061546,conference update
7.61680560341575,organizational change
5.174739942813019,re enpower
8.926845877914241,re helsinki nd report
9.094341110160327,energy ops showstopper status report
4.526670796617326,name doctor
5.6575506281143735,global accounting promotion
7.368336628381798,counterparty exposure
8.007701477991628,re additional responsibility
8.171716228772617,speeding hiring process
12.667116180301287,re london risk reporting
6.93909659377885,technology showcase announcement
7.198142796880109,managing director vice president election
10.789752305281013,status hpl transfer aep
8.122802196626319,financial controller job opportunity
9.587468879490668,manual wire
9.922735859462355,energy operation conference
9.18228363011824,year end performance feedback
9.414106447878337,mgmt summary hotlist
9.99838324142026,re weekly update mg aquisition assimilation
7.880192724516143,re oklahoma trip
7.177922933759293,summary april vision value meeting
6.13018147651137,dl
8.675280560374686,enron chase manhattan bank sign long term energy management
15.098435349149852,weekly report
10.352947844420042,enron japan weekly update
7.8124796953324855,valtech commodity logic project
8.662063861286788,latest agenda please distribute
6.704698870068725,accomplishment
10.508934588653423,global risk management operation
8.377425063558066,fw deal model
7.9355090708204905,clickathome msn internet service available
10.693574549965106,mg future structure
8.69536073490544,risk trac clarification
10.161118569635653,approval overdue access request
7.4458462716115665,ena sap project
10.133376345178506,real estate accountant
12.07452259766755,request submitted access request joyce kuo enron com
14.89874656037277,re prc meeting agenda recap
8.31209286773072,eim organization change
10.31958374253575,japan weekly update
8.532357370682275,retention plan four manager
9.722554312552472,uk drift
7.93727499178318,publication schedule dpr holiday period
10.644965106769256,accomplishment yearend prc
11.427569785603358,request submitted access request chris sanchez enron com
13.30641820651731,global standard
7.576012810257401,officialized book make credit
9.115711408382596,fw working together valuation model
8.02930736777649,special enron business birthday edition online
12.48851310058147,re hiring practice summer intern
4.406784344950756,organizational announcement
8.764760603992666,prudency release
11.163595070917502,congratulation
7.2158964508290415,action item
6.332229117834459,dutch quigley
8.272864017880565,risk offsite team note example letter
7.3685457712373745,mike jordan
8.925311875897279,analyst hiring need
7.688404544581851,preliminary dpr
10.580106841268188,org chart change
8.53812908133611,ena associate analyst dinner
8.00218501882854,staffing update
7.376438816589738,re eim resource
6.618002718128829,new hire placement status
8.414780082609969,floor space planning staff meeting item monday
8.703309404376036,enron europe brm
8.129749641933513,fw cm opportunity
8.812496575094363,looking lng contract
7.935601255660638,energy operation organizational change
8.25222947464909,enron metal fx status
6.758071364326592,dpr
9.180081739458727,march curve validation memorandum
10.280055641191085,confidential folder safely pas information arthur andersen
12.165073866398565,control needed ensure cashflows received infinity
8.797045795604046,global asset operation reorganization
10.377420896092763,re associate prc meeting rescheduled
9.011682268979502,japanese electricity trading limit memo
9.173232915433726,mg middle office integration weekly newsletter
8.862232955632459,team leadership
8.295162436884205,japan
6.692553024085236,ut super saturday candidate
9.480096553023701,mpa information
11.376024549457533,request submitted access request diana andel enron com
